Frame,R,G,B,WW,CW
1147,12,0,95,0,61
1148,12,0,95,0,61
1149,12,0,95,0,61
1150,12,0,95,0,61
1151,12,0,95,0,61
1152,12,0,95,0,61
1153,12,0,95,0,61
1154,12,0,95,0,61
1155,12,0,95,0,61
1156,12,0,95,0,61
1157,12,0,95,0,61
1158,12,0,95,0,61
1159,12,0,95,0,61
1160,12,0,95,0,61
1161,12,0,95,0,61
1162,12,0,95,0,61
1163,12,0,95,0,61
1164,12,0,95,0,61
1165,12,0,95,0,61
1166,12,0,95,0,61
1167,12,0,95,0,61
1168,12,0,95,0,61
1169,12,0,95,0,61
1170,12,0,95,0,61
1171,12,0,95,0,61
1172,12,0,95,0,61
1173,12,0,95,0,61
1174,12,0,95,0,61
1175,12,0,95,0,61
1176,12,0,95,0,61
1177,12,0,95,0,61
1178,5,0,70,0,31
1179,5,0,70,0,31
1180,5,0,70,0,31
1181,5,0,70,0,31
1182,5,0,70,0,31
1183,5,0,70,0,31
1184,5,0,70,0,31
1185,5,0,70,0,31
1186,5,0,70,0,31
1187,5,0,70,0,31
1188,5,0,70,0,31
1189,5,0,70,0,31
1190,5,0,70,0,31
1191,5,0,70,0,31
1192,5,0,70,0,31
1193,5,0,70,0,31
1194,5,0,70,0,31
1195,5,0,70,0,31
1196,5,0,70,0,31
1197,5,0,70,0,31
1198,5,0,70,0,31
1199,5,0,70,0,31
1200,5,0,70,0,31
1201,5,0,70,0,31
1202,5,0,70,0,31
1203,5,0,70,0,31
1204,5,0,70,0,31
1205,5,0,70,0,31
1206,5,0,70,0,31
1207,5,0,70,0,31
1208,5,0,70,0,31
1209,5,0,70,0,31
1210,5,0,70,0,31
1211,5,0,70,0,31
1212,5,0,70,0,31
1213,5,0,70,0,31
1214,5,0,70,0,31
1215,5,0,70,0,31
1216,5,0,70,0,31
1217,5,0,70,0,31
1218,5,0,70,0,31
1219,5,0,70,0,31
1220,5,0,70,0,31
1221,5,0,70,0,31
1222,5,0,70,0,31
1223,5,0,70,0,31
1224,5,0,70,0,31
1225,5,0,70,0,31
1226,5,0,70,0,31
1227,5,0,70,0,31
1228,5,0,70,0,31
1229,5,0,70,0,31
1230,5,0,70,0,31
1231,5,0,70,0,31
1232,5,0,70,0,31
1233,42,0,197,0,124
1234,42,0,197,0,124
1235,42,0,197,0,124
1236,42,0,197,0,124
1237,42,0,197,0,124
1238,42,0,197,0,124
1239,42,0,197,0,124
1240,42,0,197,0,124
1241,42,0,197,0,124
1242,42,0,197,0,124
1243,42,0,197,0,124
1244,42,0,197,0,124
1245,42,0,197,0,124
1246,42,0,197,0,124
1247,42,0,197,0,124
1248,42,0,197,0,124
1249,42,0,197,0,124
1250,42,0,197,0,124
1251,42,0,197,0,124
1252,42,0,197,0,124
1253,42,0,197,0,124
1254,42,0,197,0,124
1255,42,0,197,0,124
1256,42,0,197,0,124
1257,42,0,197,0,124
1258,42,0,197,0,124
1259,42,0,197,0,124
1260,42,0,197,0,124
1261,42,0,197,0,124
1262,42,0,197,0,124
1263,34,0,195,0,131
1264,34,0,195,0,131
1265,34,0,195,0,131
1266,34,0,195,0,131
1267,34,0,195,0,131
1268,34,0,195,0,131
1269,34,0,195,0,131
1270,34,0,195,0,131
1271,34,0,195,0,131
1272,34,0,195,0,131
1273,34,0,195,0,131
1274,34,0,195,0,131
1275,34,0,195,0,131
1276,34,0,195,0,131
1277,34,0,195,0,131
1278,34,0,195,0,131
1279,34,0,195,0,131
1280,34,0,195,0,131
1281,34,0,195,0,131
1282,34,0,195,0,131
1283,34,0,195,0,131
1284,34,0,195,0,131
1285,34,0,195,0,131
1286,34,0,195,0,131
1287,34,0,195,0,131
1288,34,0,195,0,131
1289,34,0,195,0,131
1290,34,0,195,0,131
1291,34,0,195,0,131
1292,34,0,195,0,131
1293,34,0,195,0,131
1294,34,0,195,0,131
1295,34,0,195,0,131
1296,34,0,195,0,131
1297,34,0,195,0,131
1298,34,0,195,0,131
1299,34,0,195,0,131
1300,34,0,195,0,131
1301,34,0,195,0,131
1302,34,0,195,0,131
1303,34,0,195,0,131
1304,34,0,195,0,131
1305,34,0,195,0,131
1306,34,0,195,0,131
1307,34,0,195,0,131
1308,34,0,195,0,131
1309,34,0,195,0,131
1310,34,0,195,0,131
1311,34,0,195,0,131
1312,34,0,195,0,131
1313,34,0,195,0,131
1314,34,0,195,0,131
1315,34,0,195,0,131
1316,34,0,195,0,131
1317,34,0,195,0,131
1318,34,0,195,0,131
1319,34,0,195,0,131
1320,34,0,195,0,131
1321,34,0,195,0,131
1322,34,0,195,0,131
1323,34,0,195,0,131
1324,34,0,195,0,131
1325,34,0,195,0,131
1326,34,0,195,0,131
1327,34,0,195,0,131
1328,34,0,195,0,131
1329,34,0,195,0,131
1330,34,0,195,0,131
1331,38,0,113,0,62
1332,38,0,113,0,62
1333,38,0,113,0,62
1334,38,0,113,0,62
1335,38,0,113,0,62
1336,38,0,113,0,62
1337,38,0,113,0,62
1338,38,0,113,0,62
1339,38,0,113,0,62
1340,38,0,113,0,62
1341,38,0,113,0,62
1342,38,0,113,0,62
1343,38,0,113,0,62
1344,38,0,113,0,62
1345,38,0,113,0,62
1346,38,0,113,0,62
1347,38,0,113,0,62
1348,38,0,113,0,62
1349,38,0,113,0,62
1350,38,0,113,0,62
1351,38,0,113,0,62
1352,38,0,113,0,62
1353,38,0,113,0,62
1354,38,0,113,0,62
1355,38,0,113,0,62
1356,38,0,113,0,62
1357,38,0,113,0,62
1358,38,0,113,0,62
1359,38,0,113,0,62
1360,38,0,113,0,62
1361,38,0,113,0,62
1362,38,0,113,0,62
1363,38,0,113,0,62
1364,38,0,113,0,62
1365,38,0,113,0,62
1366,38,0,113,0,62
1367,38,0,113,0,62
1368,38,0,113,0,62
1369,38,0,113,0,62
1370,38,0,113,0,62
1371,38,0,113,0,62
1372,38,0,113,0,62
1373,38,0,113,0,62
1374,38,0,113,0,62
1375,38,0,113,0,62
1376,38,0,113,0,62
1377,38,0,113,0,62
1378,38,0,113,0,62
1379,38,0,113,0,62
1380,38,0,113,0,62
1381,38,0,113,0,62
1382,38,0,113,0,62
1383,38,0,113,0,62
1384,38,0,113,0,62
1385,38,0,113,0,62
1386,38,0,113,0,62
1387,38,0,113,0,62
1388,38,0,113,0,62
1389,38,0,113,0,62
1390,38,0,113,0,62
1391,38,0,113,0,62
1392,38,0,113,0,62
1393,38,0,113,0,62
1394,38,0,113,0,62
1395,38,0,113,0,62
1396,38,0,113,0,62
1397,31,0,100,0,80
1398,31,0,100,0,80
1399,31,0,100,0,80
1400,31,0,100,0,80
1401,31,0,100,0,80
1402,31,0,100,0,80
1403,31,0,100,0,80
1404,31,0,100,0,80
1405,31,0,100,0,80
1406,31,0,100,0,80
1407,31,0,100,0,80
1408,31,0,100,0,80
1409,31,0,100,0,80
1410,31,0,100,0,80
1411,31,0,100,0,80
1412,31,0,100,0,80
1413,31,0,100,0,80
1414,31,0,100,0,80
1415,31,0,100,0,80
1416,31,0,100,0,80
1417,31,0,100,0,80
1418,31,0,100,0,80
1419,31,0,100,0,80
1420,31,0,100,0,80
1421,31,0,100,0,80
1422,31,0,100,0,80
1423,31,0,100,0,80
1424,31,0,100,0,80
1425,31,0,100,0,80
1426,31,0,100,0,80
1427,31,0,100,0,80
1428,31,0,100,0,80
1429,31,0,100,0,80
1430,31,0,100,0,80
1431,31,0,100,0,80
1432,31,0,100,0,80
1433,31,0,100,0,80
1434,31,0,100,0,80
1435,31,0,100,0,80
1436,31,0,100,0,80
1437,31,0,100,0,80
1438,31,0,100,0,80
1439,31,0,100,0,80
1440,31,0,100,0,80
1441,13,0,41,0,21
1442,13,0,41,0,21
1443,13,0,41,0,21
1444,13,0,41,0,21
1445,13,0,41,0,21
1446,13,0,41,0,21
1447,13,0,41,0,21
1448,13,0,41,0,21
1449,13,0,41,0,21
1450,13,0,41,0,21
1451,13,0,41,0,21
1452,13,0,41,0,21
1453,13,0,41,0,21
1454,13,0,41,0,21
1455,13,0,41,0,21
1456,13,0,41,0,21
1457,13,0,41,0,21
1458,13,0,41,0,21
1459,13,0,41,0,21
1460,13,0,41,0,21
1461,13,0,41,0,21
1462,13,0,41,0,21
1463,13,0,41,0,21
1464,13,0,41,0,21
1465,13,0,41,0,21
1466,13,0,41,0,21
1467,13,0,41,0,21
1468,13,0,41,0,21
1469,13,0,41,0,21
1470,13,0,41,0,21
1471,13,0,41,0,21
1472,13,0,41,0,21
1473,13,0,41,0,21
1474,13,0,41,0,21
1475,13,0,41,0,21
1476,13,0,41,0,21
1477,13,0,41,0,21
1478,13,0,41,0,21
1479,13,0,41,0,21
1480,13,0,41,0,21
1481,13,0,41,0,21
1482,13,0,41,0,21
1483,13,0,41,0,21
1484,13,0,41,0,21
1485,13,0,41,0,21
1486,13,0,41,0,21
1487,13,0,41,0,21
1488,13,0,41,0,21
1489,13,0,41,0,21
1490,13,0,41,0,21
1491,13,0,41,0,21
1492,13,0,41,0,21
1493,13,0,41,0,21
1494,13,0,41,0,21
1495,13,0,41,0,21
1496,13,0,41,0,21
1497,13,0,41,0,21
1498,13,0,41,0,21
1499,13,0,41,0,21
1500,13,0,41,0,21
